"","year","type_of_violence","latitude","longitude","geom_wkt","country","date_start","date_end","best"
"4647",2020,2,6.80099,9.47021,"POINT (9.47021 6.80099)","Nigeria","2020-05-05 00:00:00.000","2020-05-05 00:00:00.000",1
"4648",2020,2,7.63211,8.21656,"POINT (8.21656 7.63211)","Nigeria","2020-05-08 00:00:00.000","2020-05-08 00:00:00.000",1
"4649",2020,2,7.96667,8.76667,"POINT (8.76667 7.96667)","Nigeria","2020-05-09 00:00:00.000","2020-05-09 00:00:00.000",2
"4650",2020,2,7.7166,8.899,"POINT (8.899 7.7166)","Nigeria","2020-05-11 00:00:00.000","2020-05-11 00:00:00.000",2
"4651",2020,2,7.96667,8.76667,"POINT (8.76667 7.96667)","Nigeria","2020-06-06 00:00:00.000","2020-06-06 00:00:00.000",3
"4652",2020,2,8.23333,8.56667,"POINT (8.56667 8.23333)","Nigeria","2020-09-09 00:00:00.000","2020-09-09 00:00:00.000",2
"4653",2020,2,7.96667,8.76667,"POINT (8.76667 7.96667)","Nigeria","2020-09-20 00:00:00.000","2020-09-20 00:00:00.000",2
"4654",2020,2,7.697829,8.455739,"POINT (8.455739 7.697829)","Nigeria","2020-12-11 00:00:00.000","2020-12-11 00:00:00.000",4
"4655",2005,2,5.00674,6.74739,"POINT (6.74739 5.00674)","Nigeria","2005-01-27 00:00:00.000","2005-01-30 00:00:00.000",1
"4656",2005,2,4.62484,7.267676,"POINT (7.267676 4.62484)","Nigeria","2005-07-01 00:00:00.000","2005-09-01 00:00:00.000",1
"4657",2005,2,4.62484,7.267676,"POINT (7.267676 4.62484)","Nigeria","2005-07-01 00:00:00.000","2005-07-31 00:00:00.000",1
"4658",2005,2,4.63404,7.28717,"POINT (7.28717 4.63404)","Nigeria","2005-09-01 00:00:00.000","2005-09-30 00:00:00.000",9
"4659",2006,2,4.62484,7.267676,"POINT (7.267676 4.62484)","Nigeria","2006-01-01 00:00:00.000","2006-12-31 00:00:00.000",10
"4660",2006,2,4.87396,6.85996,"POINT (6.85996 4.87396)","Nigeria","2006-05-13 00:00:00.000","2006-05-13 00:00:00.000",5
"4661",2006,2,4.62484,7.267676,"POINT (7.267676 4.62484)","Nigeria","2006-07-19 00:00:00.000","2006-07-19 00:00:00.000",7
"4662",2006,2,4.62484,7.267676,"POINT (7.267676 4.62484)","Nigeria","2006-07-19 00:00:00.000","2006-08-05 00:00:00.000",4
"4663",2006,2,5.00674,6.74739,"POINT (6.74739 5.00674)","Nigeria","2006-07-22 00:00:00.000","2006-07-22 00:00:00.000",6
"4664",2006,2,4.62484,7.267676,"POINT (7.267676 4.62484)","Nigeria","2006-07-29 00:00:00.000","2006-07-29 00:00:00.000",2
"4665",2007,2,4.66049,7.28347,"POINT (7.28347 4.66049)","Nigeria","2007-01-09 00:00:00.000","2007-01-09 00:00:00.000",2
"4666",2007,2,4.87396,6.85996,"POINT (6.85996 4.87396)","Nigeria","2007-03-18 00:00:00.000","2007-03-18 00:00:00.000",4
"4667",2007,2,4.683333,7.4,"POINT (7.4 4.683333)","Nigeria","2007-04-01 00:00:00.000","2007-09-30 00:00:00.000",1
"4668",2007,2,4.683333,7.4,"POINT (7.4 4.683333)","Nigeria","2007-04-15 00:00:00.000","2007-04-15 00:00:00.000",1
"4669",2007,2,4.733922,7.230038,"POINT (7.230038 4.733922)","Nigeria","2007-05-01 00:00:00.000","2007-08-31 00:00:00.000",6
"4670",2007,2,4.69962,7.42264,"POINT (7.42264 4.69962)","Nigeria","2007-06-01 00:00:00.000","2007-08-31 00:00:00.000",4
"4671",2007,2,4.728842,7.299994,"POINT (7.299994 4.728842)","Nigeria","2007-07-01 00:00:00.000","2007-08-14 00:00:00.000",1
"4672",2008,2,4.91191,6.27495,"POINT (6.27495 4.91191)","Nigeria","2008-06-30 00:00:00.000","2008-06-30 00:00:00.000",2
"4673",2008,2,4.90599,6.26161,"POINT (6.26161 4.90599)","Nigeria","2008-07-06 00:00:00.000","2008-07-06 00:00:00.000",1
"4674",2008,2,4.96768,6.81565,"POINT (6.81565 4.96768)","Nigeria","2008-12-07 00:00:00.000","2008-12-07 00:00:00.000",12
"4675",2009,2,4.777423,7.013404,"POINT (7.013404 4.777423)","Nigeria","2009-05-03 00:00:00.000","2009-05-03 00:00:00.000",2
"4676",2009,2,4.777423,7.013404,"POINT (7.013404 4.777423)","Nigeria","2009-05-06 00:00:00.000","2009-05-06 00:00:00.000",1
"4677",2010,2,4.73292,6.96919,"POINT (6.96919 4.73292)","Nigeria","2010-02-08 00:00:00.000","2010-02-08 00:00:00.000",1
"4678",2011,2,4.69962,7.42264,"POINT (7.42264 4.69962)","Nigeria","2011-05-25 00:00:00.000","2011-05-25 00:00:00.000",1
"4679",2013,2,5.00674,6.74739,"POINT (6.74739 5.00674)","Nigeria","2013-04-12 00:00:00.000","2013-04-12 00:00:00.000",2
"4680",2013,2,5.02676,6.88406,"POINT (6.88406 5.02676)","Nigeria","2013-05-26 00:00:00.000","2013-05-26 00:00:00.000",3
"4681",2014,2,5.1,7.2,"POINT (7.2 5.1)","Nigeria","2014-10-06 00:00:00.000","2014-10-12 00:00:00.000",4
"4682",2014,2,4.990833,7.054444,"POINT (7.054444 4.990833)","Nigeria","2014-10-13 00:00:00.000","2014-10-19 00:00:00.000",3
"4683",2015,2,4.990833,7.054444,"POINT (7.054444 4.990833)","Nigeria","2015-01-01 00:00:00.000","2015-01-31 00:00:00.000",3
"4684",2015,2,4.78741,7.14369,"POINT (7.14369 4.78741)","Nigeria","2015-04-01 00:00:00.000","2015-04-30 00:00:00.000",2
"4685",2015,2,5.40237,6.82451,"POINT (6.82451 5.40237)","Nigeria","2015-05-25 00:00:00.000","2015-05-31 00:00:00.000",4
"4686",2015,2,5.48333,7.03041,"POINT (7.03041 5.48333)","Nigeria","2015-05-30 00:00:00.000","2015-05-31 00:00:00.000",1
"4687",2015,2,5.341667,6.655556,"POINT (6.655556 5.341667)","Nigeria","2015-07-15 00:00:00.000","2015-07-30 00:00:00.000",19
"4688",2016,2,5.3504,6.76755,"POINT (6.76755 5.3504)","Nigeria","2016-03-26 00:00:00.000","2016-03-27 00:00:00.000",8
"4689",2016,2,5.40237,6.82451,"POINT (6.82451 5.40237)","Nigeria","2016-03-26 00:00:00.000","2016-03-27 00:00:00.000",1
"4690",2016,2,5.40237,6.82451,"POINT (6.82451 5.40237)","Nigeria","2016-03-26 00:00:00.000","2016-03-27 00:00:00.000",1
"4691",2019,2,5.13895,7.13915,"POINT (7.13915 5.13895)","Nigeria","2019-10-13 00:00:00.000","2019-10-13 00:00:00.000",1
"4692",2019,2,5.13895,7.13915,"POINT (7.13915 5.13895)","Nigeria","2019-10-14 00:00:00.000","2019-10-14 00:00:00.000",1
"4693",2019,2,5.13895,7.13915,"POINT (7.13915 5.13895)","Nigeria","2019-10-14 00:00:00.000","2019-10-14 00:00:00.000",1
"4694",2019,2,5.13895,7.13915,"POINT (7.13915 5.13895)","Nigeria","2019-10-14 00:00:00.000","2019-10-14 00:00:00.000",1
"4695",2007,2,4.777423,7.013404,"POINT (7.013404 4.777423)","Nigeria","2007-07-01 00:00:00.000","2007-08-31 00:00:00.000",69
"4696",2007,2,4.777423,7.013404,"POINT (7.013404 4.777423)","Nigeria","2007-07-01 00:00:00.000","2007-07-01 00:00:00.000",20
"4697",2007,2,4.777423,7.013404,"POINT (7.013404 4.777423)","Nigeria","2007-08-11 00:00:00.000","2007-08-11 00:00:00.000",11
"4698",2012,2,8.64007,8.69959,"POINT (8.69959 8.64007)","Nigeria","2012-06-01 00:00:00.000","2012-06-01 00:00:00.000",2
"4699",2012,2,8.6,8.85,"POINT (8.85 8.6)","Nigeria","2012-06-02 00:00:00.000","2012-06-02 00:00:00.000",48
"4700",2012,2,8.4,8.55,"POINT (8.55 8.4)","Nigeria","2012-11-20 00:00:00.000","2012-11-22 00:00:00.000",10
"4701",2013,2,8.36667,8.76667,"POINT (8.76667 8.36667)","Nigeria","2013-09-14 00:00:00.000","2013-09-14 00:00:00.000",30
"4702",2013,2,8.6,8.85,"POINT (8.85 8.6)","Nigeria","2013-09-15 00:00:00.000","2013-09-16 00:00:00.000",3
"4703",2013,2,8.34738,8.72769,"POINT (8.72769 8.34738)","Nigeria","2013-10-01 00:00:00.000","2013-10-01 00:00:00.000",2
"4704",2014,2,8.48333,8.51667,"POINT (8.51667 8.48333)","Nigeria","2014-11-16 00:00:00.000","2014-11-23 00:00:00.000",1
"4705",2003,2,10,8,"POINT (8 10)","Nigeria","2003-01-01 00:00:00.000","2003-12-31 00:00:00.000",1
"4706",2009,2,4.924722,6.264167,"POINT (6.264167 4.924722)","Nigeria","2009-02-20 00:00:00.000","2009-02-20 00:00:00.000",2
"4707",2009,2,5.33141,6.05926,"POINT (6.05926 5.33141)","Nigeria","2009-02-21 00:00:00.000","2009-02-21 00:00:00.000",13
"4708",2009,2,4.924722,6.264167,"POINT (6.264167 4.924722)","Nigeria","2009-03-16 00:00:00.000","2009-03-16 00:00:00.000",3
"4709",2009,2,4.777423,7.013404,"POINT (7.013404 4.777423)","Nigeria","2009-07-22 00:00:00.000","2009-07-27 00:00:00.000",4
"4710",2011,2,4.777423,7.013404,"POINT (7.013404 4.777423)","Nigeria","2011-01-07 00:00:00.000","2011-01-07 00:00:00.000",6
"4711",2011,2,5.098546,6.263999,"POINT (6.263999 5.098546)","Nigeria","2011-08-29 00:00:00.000","2011-09-05 00:00:00.000",14
"4712",2011,2,4.924722,6.264167,"POINT (6.264167 4.924722)","Nigeria","2011-11-06 00:00:00.000","2011-11-06 00:00:00.000",5
"4713",2011,2,4.924722,6.264167,"POINT (6.264167 4.924722)","Nigeria","2011-11-09 00:00:00.000","2011-11-09 00:00:00.000",4
"4714",2012,2,4.67675,5.94156,"POINT (5.94156 4.67675)","Nigeria","2012-05-12 00:00:00.000","2012-05-14 00:00:00.000",1
"4715",2012,2,4.777423,7.013404,"POINT (7.013404 4.777423)","Nigeria","2012-07-12 00:00:00.000","2012-08-11 00:00:00.000",20
"4716",2012,2,4.777423,7.013404,"POINT (7.013404 4.777423)","Nigeria","2012-07-12 00:00:00.000","2012-08-11 00:00:00.000",15
"4717",2012,2,4.777423,7.013404,"POINT (7.013404 4.777423)","Nigeria","2012-08-11 00:00:00.000","2012-08-11 00:00:00.000",0
"4718",2012,2,4.777423,7.013404,"POINT (7.013404 4.777423)","Nigeria","2012-08-21 00:00:00.000","2012-08-21 00:00:00.000",0
"4719",2012,2,4.777423,7.013404,"POINT (7.013404 4.777423)","Nigeria","2012-09-05 00:00:00.000","2012-09-05 00:00:00.000",5
"4720",2012,2,4.777423,7.013404,"POINT (7.013404 4.777423)","Nigeria","2012-09-05 00:00:00.000","2012-09-05 00:00:00.000",7
"4721",2013,2,4.53231,7.44084,"POINT (7.44084 4.53231)","Nigeria","2013-07-12 00:00:00.000","2013-07-12 00:00:00.000",8
"4722",2013,2,4.95442,6.59153,"POINT (6.59153 4.95442)","Nigeria","2013-12-27 00:00:00.000","2013-12-27 00:00:00.000",6
"4723",2014,2,4.85989,6.66175,"POINT (6.66175 4.85989)","Nigeria","2014-04-01 00:00:00.000","2014-04-25 00:00:00.000",2
"4724",2014,2,4.82976,6.56739,"POINT (6.56739 4.82976)","Nigeria","2014-04-01 00:00:00.000","2014-04-25 00:00:00.000",2
"4725",2014,2,4.96768,6.81565,"POINT (6.81565 4.96768)","Nigeria","2014-09-13 00:00:00.000","2014-09-15 00:00:00.000",10
"4726",2015,2,4.57414,6.93798,"POINT (6.93798 4.57414)","Nigeria","2015-01-01 00:00:00.000","2015-12-31 00:00:00.000",1
"4727",2015,2,4.777423,7.013404,"POINT (7.013404 4.777423)","Nigeria","2015-03-05 00:00:00.000","2015-03-06 00:00:00.000",9
"4728",2016,2,5.24657,6.59181,"POINT (6.59181 5.24657)","Nigeria","2016-05-28 00:00:00.000","2016-05-28 00:00:00.000",6
"4729",2016,2,4.96768,6.81565,"POINT (6.81565 4.96768)","Nigeria","2016-05-29 00:00:00.000","2016-05-29 00:00:00.000",6
"4730",2016,2,5.3435,6.65321,"POINT (6.65321 5.3435)","Nigeria","2016-06-15 00:00:00.000","2016-06-15 00:00:00.000",11
"4731",2016,2,4.94107,6.77227,"POINT (6.77227 4.94107)","Nigeria","2016-06-26 00:00:00.000","2016-06-26 00:00:00.000",5
"4732",2016,2,5.27426,6.68129,"POINT (6.68129 5.27426)","Nigeria","2016-09-04 00:00:00.000","2016-09-04 00:00:00.000",2
"4733",2016,2,5.3114,6.65442,"POINT (6.65442 5.3114)","Nigeria","2016-09-24 00:00:00.000","2016-09-26 00:00:00.000",4
"4734",2016,2,5.25114,6.61298,"POINT (6.61298 5.25114)","Nigeria","2016-09-24 00:00:00.000","2016-09-26 00:00:00.000",2
"4735",2017,2,4.748189,7.197842,"POINT (7.197842 4.748189)","Nigeria","2017-06-02 00:00:00.000","2017-06-02 00:00:00.000",12
"4736",2020,2,4.79887,7.41777,"POINT (7.41777 4.79887)","Nigeria","2020-08-17 00:00:00.000","2020-08-18 00:00:00.000",3
"4737",2000,2,4.539402,6.400344,"POINT (6.400344 4.539402)","Nigeria","2000-05-05 00:00:00.000","2000-05-05 00:00:00.000",2
"4738",2002,2,4.539402,6.400344,"POINT (6.400344 4.539402)","Nigeria","2002-07-05 00:00:00.000","2002-07-05 00:00:00.000",9
"4739",2002,2,4.539402,6.400344,"POINT (6.400344 4.539402)","Nigeria","2002-07-20 00:00:00.000","2002-07-20 00:00:00.000",30
"4740",2005,2,4.93101,6.67463,"POINT (6.67463 4.93101)","Nigeria","2005-06-01 00:00:00.000","2005-12-31 00:00:00.000",2
"4741",2005,2,4.87396,6.85996,"POINT (6.85996 4.87396)","Nigeria","2005-06-01 00:00:00.000","2005-12-31 00:00:00.000",60
"4742",2002,2,8,4,"POINT (4 8)","Nigeria","2002-02-11 00:00:00.000","2002-02-15 00:00:00.000",3
"4743",2004,2,6.936204,3.921992,"POINT (3.921992 6.936204)","Nigeria","2004-06-04 00:00:00.000","2004-06-04 00:00:00.000",2
"4744",2004,2,7.387778,3.896389,"POINT (3.896389 7.387778)","Nigeria","2004-06-19 00:00:00.000","2004-06-20 00:00:00.000",3
"4745",2004,2,7.387778,3.896389,"POINT (3.896389 7.387778)","Nigeria","2004-09-01 00:00:00.000","2004-09-30 00:00:00.000",4
"4746",2005,2,6.5,6,"POINT (6 6.5)","Nigeria","2005-03-04 00:00:00.000","2005-03-06 00:00:00.000",7
"4747",2005,2,6.491994,5.588268,"POINT (5.588268 6.491994)","Nigeria","2005-04-29 00:00:00.000","2005-04-30 00:00:00.000",7
"4748",2006,2,6.742063,6.139003,"POINT (6.139003 6.742063)","Nigeria","2006-09-05 00:00:00.000","2006-09-05 00:00:00.000",7
"4749",2007,2,6.46508,3.14827,"POINT (3.14827 6.46508)","Nigeria","2007-11-17 00:00:00.000","2007-11-17 00:00:00.000",3
"4750",2008,2,6.335045,5.627492,"POINT (5.627492 6.335045)","Nigeria","2008-05-03 00:00:00.000","2008-05-03 00:00:00.000",2
"4751",2008,2,6.335045,5.627492,"POINT (5.627492 6.335045)","Nigeria","2008-05-03 00:00:00.000","2008-05-10 00:00:00.000",8
"4752",2009,2,6.335045,5.627492,"POINT (5.627492 6.335045)","Nigeria","2009-02-23 00:00:00.000","2009-02-24 00:00:00.000",8
"4753",2009,2,6.61526,3.5069,"POINT (3.5069 6.61526)","Nigeria","2009-10-10 00:00:00.000","2009-10-10 00:00:00.000",2
"4754",2009,2,6.497892,3.382923,"POINT (3.382923 6.497892)","Nigeria","2009-10-30 00:00:00.000","2009-10-30 00:00:00.000",3
"4755",2010,2,6.816093,3.915877,"POINT (3.915877 6.816093)","Nigeria","2010-02-23 00:00:00.000","2010-02-23 00:00:00.000",1
"4756",2010,2,6.88436,3.66058,"POINT (3.66058 6.88436)","Nigeria","2010-03-14 00:00:00.000","2010-03-14 00:00:00.000",1
"4757",2010,2,6.88436,3.66058,"POINT (3.66058 6.88436)","Nigeria","2010-03-15 00:00:00.000","2010-03-16 00:00:00.000",5
"4758",2010,2,6.88436,3.66058,"POINT (3.66058 6.88436)","Nigeria","2010-03-17 00:00:00.000","2010-03-17 00:00:00.000",1
"4759",2010,2,6.491994,5.588268,"POINT (5.588268 6.491994)","Nigeria","2010-05-10 00:00:00.000","2010-05-14 00:00:00.000",2
"4760",2010,2,6.335045,5.627492,"POINT (5.627492 6.335045)","Nigeria","2010-05-14 00:00:00.000","2010-05-14 00:00:00.000",11
"4761",2011,2,6.335045,5.627492,"POINT (5.627492 6.335045)","Nigeria","2011-01-13 00:00:00.000","2011-01-14 00:00:00.000",8
"4762",2011,2,6.55727,3.99122,"POINT (3.99122 6.55727)","Nigeria","2011-02-07 00:00:00.000","2011-02-07 00:00:00.000",1
"4763",2011,2,6.62641,3.55167,"POINT (3.55167 6.62641)","Nigeria","2011-04-12 00:00:00.000","2011-04-12 00:00:00.000",2
"4764",2011,2,6.5,6,"POINT (6 6.5)","Nigeria","2011-05-19 00:00:00.000","2011-05-25 00:00:00.000",12
"4765",2011,2,6.335045,5.627492,"POINT (5.627492 6.335045)","Nigeria","2011-05-19 00:00:00.000","2011-05-19 00:00:00.000",2
"4766",2011,2,6.335045,5.627492,"POINT (5.627492 6.335045)","Nigeria","2011-05-19 00:00:00.000","2011-05-19 00:00:00.000",4
"4767",2011,2,6.61526,3.5069,"POINT (3.5069 6.61526)","Nigeria","2011-07-27 00:00:00.000","2011-07-27 00:00:00.000",3
"4768",2011,2,6.82292,3.89387,"POINT (3.89387 6.82292)","Nigeria","2011-10-27 00:00:00.000","2011-10-27 00:00:00.000",1
"4769",2012,2,6.335045,5.627492,"POINT (5.627492 6.335045)","Nigeria","2012-01-01 00:00:00.000","2012-01-06 00:00:00.000",8
"4770",2012,2,6.82292,3.89387,"POINT (3.89387 6.82292)","Nigeria","2012-01-03 00:00:00.000","2012-01-03 00:00:00.000",3
"4771",2012,2,6.453056,3.395833,"POINT (3.395833 6.453056)","Nigeria","2012-03-01 00:00:00.000","2012-03-19 00:00:00.000",3
"4772",2012,2,6.335045,5.627492,"POINT (5.627492 6.335045)","Nigeria","2012-06-01 00:00:00.000","2012-06-30 00:00:00.000",3
"4773",2012,2,6.335045,5.627492,"POINT (5.627492 6.335045)","Nigeria","2012-07-22 00:00:00.000","2012-07-22 00:00:00.000",6
"4774",2012,2,10,8,"POINT (8 10)","Nigeria","2012-12-01 00:00:00.000","2012-12-07 00:00:00.000",1
"4775",2013,2,6.458956,3.189083,"POINT (3.189083 6.458956)","Nigeria","2013-01-11 00:00:00.000","2013-01-13 00:00:00.000",1
"4776",2013,2,6.55752,3.3807,"POINT (3.3807 6.55752)","Nigeria","2013-03-13 00:00:00.000","2013-03-13 00:00:00.000",1
"4777",2013,2,6.55578,3.34418,"POINT (3.34418 6.55578)","Nigeria","2013-05-19 00:00:00.000","2013-05-19 00:00:00.000",1
"4778",2013,2,6.458956,3.189083,"POINT (3.189083 6.458956)","Nigeria","2013-05-22 00:00:00.000","2013-05-22 00:00:00.000",5
"4779",2013,2,6.55752,3.3807,"POINT (3.3807 6.55752)","Nigeria","2013-06-08 00:00:00.000","2013-06-08 00:00:00.000",1
"4780",2013,2,6.335045,5.627492,"POINT (5.627492 6.335045)","Nigeria","2013-06-13 00:00:00.000","2013-06-17 00:00:00.000",20
"4781",2013,2,6.55752,3.3807,"POINT (3.3807 6.55752)","Nigeria","2013-07-30 00:00:00.000","2013-07-30 00:00:00.000",1
"4782",2013,2,6.55752,3.3807,"POINT (3.3807 6.55752)","Nigeria","2013-08-05 00:00:00.000","2013-08-05 00:00:00.000",2
"4783",2013,2,6.55578,3.34418,"POINT (3.34418 6.55578)","Nigeria","2013-08-30 00:00:00.000","2013-08-30 00:00:00.000",2
"4784",2013,2,6.453056,3.395833,"POINT (3.395833 6.453056)","Nigeria","2013-09-04 00:00:00.000","2013-09-04 00:00:00.000",1
"4785",2013,2,6.58333,3.75,"POINT (3.75 6.58333)","Nigeria","2013-09-09 00:00:00.000","2013-09-09 00:00:00.000",1
"4786",2013,2,6.453056,3.395833,"POINT (3.395833 6.453056)","Nigeria","2013-09-10 00:00:00.000","2013-09-10 00:00:00.000",3
"4787",2014,2,6.335045,5.627492,"POINT (5.627492 6.335045)","Nigeria","2014-01-01 00:00:00.000","2014-01-03 00:00:00.000",4
"4788",2014,2,6.453056,3.395833,"POINT (3.395833 6.453056)","Nigeria","2014-02-01 00:00:00.000","2014-03-31 00:00:00.000",1
"4789",2014,2,6.453056,3.395833,"POINT (3.395833 6.453056)","Nigeria","2014-02-01 00:00:00.000","2014-02-28 00:00:00.000",1
"4790",2014,2,6.816093,3.915877,"POINT (3.915877 6.816093)","Nigeria","2014-04-26 00:00:00.000","2014-04-27 00:00:00.000",2
"4791",2014,2,6.816093,3.915877,"POINT (3.915877 6.816093)","Nigeria","2014-04-29 00:00:00.000","2014-04-29 00:00:00.000",4
"4792",2014,2,6.453056,3.395833,"POINT (3.395833 6.453056)","Nigeria","2014-06-01 00:00:00.000","2014-06-30 00:00:00.000",1
"4793",2014,2,6.816093,3.915877,"POINT (3.915877 6.816093)","Nigeria","2014-06-20 00:00:00.000","2014-06-20 00:00:00.000",1
"4794",2014,2,6.816093,3.915877,"POINT (3.915877 6.816093)","Nigeria","2014-06-21 00:00:00.000","2014-06-21 00:00:00.000",2
"4795",2014,2,6.453056,3.395833,"POINT (3.395833 6.453056)","Nigeria","2014-08-01 00:00:00.000","2014-08-31 00:00:00.000",1
"4796",2014,2,6.453056,3.395833,"POINT (3.395833 6.453056)","Nigeria","2014-09-01 00:00:00.000","2014-11-14 00:00:00.000",4
"4797",2014,2,6.97198,3.99938,"POINT (3.99938 6.97198)","Nigeria","2014-10-05 00:00:00.000","2014-10-05 00:00:00.000",3
"4798",2014,2,6.453056,3.395833,"POINT (3.395833 6.453056)","Nigeria","2014-10-28 00:00:00.000","2014-10-28 00:00:00.000",2
"4799",2014,2,6.453056,3.395833,"POINT (3.395833 6.453056)","Nigeria","2014-10-30 00:00:00.000","2014-10-30 00:00:00.000",1
"4800",2014,2,6.61526,3.5069,"POINT (3.5069 6.61526)","Nigeria","2014-11-04 00:00:00.000","2014-11-04 00:00:00.000",1
"4801",2014,2,6.335045,5.627492,"POINT (5.627492 6.335045)","Nigeria","2014-12-01 00:00:00.000","2014-12-30 00:00:00.000",32
"4802",2014,2,6.335045,5.627492,"POINT (5.627492 6.335045)","Nigeria","2014-12-24 00:00:00.000","2014-12-24 00:00:00.000",4
"4803",2015,2,6.453056,3.395833,"POINT (3.395833 6.453056)","Nigeria","2015-03-26 00:00:00.000","2015-03-26 00:00:00.000",1
"4804",2015,2,6.335045,5.627492,"POINT (5.627492 6.335045)","Nigeria","2015-04-28 00:00:00.000","2015-04-28 00:00:00.000",2
"4805",2015,2,6.335045,5.627492,"POINT (5.627492 6.335045)","Nigeria","2015-05-02 00:00:00.000","2015-05-02 00:00:00.000",1
"4806",2015,2,6.816093,3.915877,"POINT (3.915877 6.816093)","Nigeria","2015-06-17 00:00:00.000","2015-06-19 00:00:00.000",9
"4807",2015,2,6.816093,3.915877,"POINT (3.915877 6.816093)","Nigeria","2015-06-20 00:00:00.000","2015-06-20 00:00:00.000",1
"4808",2015,2,6.453056,3.395833,"POINT (3.395833 6.453056)","Nigeria","2015-07-31 00:00:00.000","2015-07-31 00:00:00.000",2
"4809",2015,2,8.5,4.55,"POINT (4.55 8.5)","Nigeria","2015-08-15 00:00:00.000","2015-08-16 00:00:00.000",16
"4810",2015,2,7.23079,3.16845,"POINT (3.16845 7.23079)","Nigeria","2015-08-31 00:00:00.000","2015-08-31 00:00:00.000",3
"4811",2015,2,7.25256,5.19312,"POINT (5.19312 7.25256)","Nigeria","2015-09-04 00:00:00.000","2015-09-04 00:00:00.000",1
"4812",2015,2,6.453056,3.395833,"POINT (3.395833 6.453056)","Nigeria","2015-10-15 00:00:00.000","2015-10-15 00:00:00.000",1
"4813",2015,2,6.62366,3.08626,"POINT (3.08626 6.62366)","Nigeria","2015-10-20 00:00:00.000","2015-10-27 00:00:00.000",2
"4814",2015,2,6.453056,3.395833,"POINT (3.395833 6.453056)","Nigeria","2015-11-22 00:00:00.000","2015-11-22 00:00:00.000",3
"4815",2015,2,6.453056,3.395833,"POINT (3.395833 6.453056)","Nigeria","2015-12-01 00:00:00.000","2015-12-01 00:00:00.000",1
"4816",2016,2,6.61526,3.5069,"POINT (3.5069 6.61526)","Nigeria","2016-01-12 00:00:00.000","2016-01-12 00:00:00.000",5
"4817",2016,2,6.58333,3.75,"POINT (3.75 6.58333)","Nigeria","2016-01-18 00:00:00.000","2016-01-24 00:00:00.000",2
"4818",2016,2,6.55752,3.3807,"POINT (3.3807 6.55752)","Nigeria","2016-01-20 00:00:00.000","2016-01-23 00:00:00.000",3
"4819",2016,2,6.7053,3.23981,"POINT (3.23981 6.7053)","Nigeria","2016-02-19 00:00:00.000","2016-02-19 00:00:00.000",1
"4820",2016,2,6.25183,6.19337,"POINT (6.19337 6.25183)","Nigeria","2016-03-26 00:00:00.000","2016-03-26 00:00:00.000",4
"4821",2016,2,6.335045,5.627492,"POINT (5.627492 6.335045)","Nigeria","2016-05-15 00:00:00.000","2016-05-16 00:00:00.000",4
"4822",2016,2,7.44917,3.87222,"POINT (3.87222 7.44917)","Nigeria","2016-05-18 00:00:00.000","2016-05-19 00:00:00.000",3
"4823",2016,2,6.606,3.08193,"POINT (3.08193 6.606)","Nigeria","2016-06-25 00:00:00.000","2016-07-02 00:00:00.000",8
"4824",2016,2,6.62366,3.08626,"POINT (3.08626 6.62366)","Nigeria","2016-07-04 00:00:00.000","2016-07-04 00:00:00.000",3
"4825",2016,2,6.453056,3.395833,"POINT (3.395833 6.453056)","Nigeria","2016-07-06 00:00:00.000","2016-07-06 00:00:00.000",2
"4826",2016,2,6.7053,3.23981,"POINT (3.23981 6.7053)","Nigeria","2016-08-08 00:00:00.000","2016-08-08 00:00:00.000",2
"4827",2016,2,6.335045,5.627492,"POINT (5.627492 6.335045)","Nigeria","2016-08-21 00:00:00.000","2016-08-21 00:00:00.000",1
"4828",2016,2,6.335045,5.627492,"POINT (5.627492 6.335045)","Nigeria","2016-08-23 00:00:00.000","2016-08-23 00:00:00.000",2
"4829",2016,2,6.58333,3.75,"POINT (3.75 6.58333)","Nigeria","2016-09-21 00:00:00.000","2016-09-21 00:00:00.000",2
"4830",2016,2,6.62641,3.55167,"POINT (3.55167 6.62641)","Nigeria","2016-10-02 00:00:00.000","2016-10-02 00:00:00.000",2
"4831",2016,2,6.4545,3.94318,"POINT (3.94318 6.4545)","Nigeria","2016-10-11 00:00:00.000","2016-10-11 00:00:00.000",1
"4832",2016,2,6.58333,3.75,"POINT (3.75 6.58333)","Nigeria","2016-10-25 00:00:00.000","2016-10-25 00:00:00.000",5
"4833",2016,2,7.066667,6.266667,"POINT (6.266667 7.066667)","Nigeria","2016-11-24 00:00:00.000","2016-11-24 00:00:00.000",4
"4834",2016,2,6.17657,6.62929,"POINT (6.62929 6.17657)","Nigeria","2016-12-19 00:00:00.000","2016-12-19 00:00:00.000",4
"4835",2016,2,6.7053,3.23981,"POINT (3.23981 6.7053)","Nigeria","2016-12-30 00:00:00.000","2016-12-30 00:00:00.000",1
"4836",2017,2,6.7053,3.23981,"POINT (3.23981 6.7053)","Nigeria","2017-01-03 00:00:00.000","2017-01-03 00:00:00.000",2
"4837",2017,2,6.456226,3.336325,"POINT (3.336325 6.456226)","Nigeria","2017-01-08 00:00:00.000","2017-01-08 00:00:00.000",2
"4838",2017,2,6.99551,3.97085,"POINT (3.97085 6.99551)","Nigeria","2017-01-11 00:00:00.000","2017-01-11 00:00:00.000",1
